149,28/11/2023 19:37:09,24.2,23.98,24.31,23.73,23.91,23.49,23.44
150,28/11/2023 19:37:10,24.2,23.98,24.31,23.73,23.91,23.49,23.43
151,28/11/2023 19:37:11,24.2,23.98,24.31,23.73,23.91,23.49,23.43
152,28/11/2023 19:37:12,24.2,23.98,24.31,23.72,23.9,23.49,23.43
153,28/11/2023 19:37:13,24.2,23.97,24.31,23.72,23.9,23.49,23.43
154,28/11/2023 19:37:14,24.2,23.97,24.3,23.71,23.9,23.49,23.43
155,28/11/2023 19:37:15,24.2,23.98,24.3,23.72,23.9,23.49,23.43
156,28/11/2023 19:37:16,24.2,23.97,24.3,23.72,23.9,23.48,23.42
157,28/11/2023 19:37:17,24.2,23.97,24.3,23.71,23.89,23.48,23.43
158,28/11/2023 19:37:18,24.19,23.97,24.3,23.71,23.9,23.48,23.42
159,28/11/2023 19:37:19,24.19,23.97,24.3,23.71,23.9,23.48,23.42
160,28/11/2023 19:37:20,24.2,23.97,24.3,23.71,23.91,23.48,23.42
161,28/11/2023 19:37:21,24.19,23.98,24.3,23.71,23.91,23.48,23.42
162,28/11/2023 19:37:22,24.19,23.97,24.29,23.72,23.91,23.48,23.42
163,28/11/2023 19:37:23,24.19,23.97,24.3,23.71,23.92,23.48,23.42
164,28/11/2023 19:37:24,24.19,23.97,24.29,23.71,23.93,23.48,23.42
165,28/11/2023 19:37:25,24.19,23.97,24.29,23.71,23.93,23.48,23.42
166,28/11/2023 19:37:26,24.19,23.97,24.29,23.71,23.93,23.48,23.43
167,28/11/2023 19:37:27,24.18,23.97,24.29,23.71,23.93,23.48,23.43
168,28/11/2023 19:37:28,24.18,23.97,24.29,23.71,23.93,23.48,23.43
169,28/11/2023 19:37:29,24.18,23.97,24.28,23.7,23.93,23.48,23.43
170,28/11/2023 19:37:30,24.18,23.96,24.29,23.71,23.93,23.48,23.43
171,28/11/2023 19:37:31,24.18,23.96,24.28,23.71,23.93,23.48,23.43
172,28/11/2023 19:37:32,24.18,23.97,24.28,23.71,23.94,23.48,23.42
173,28/11/2023 19:37:33,24.18,23.96,24.28,23.71,23.93,23.47,23.43
174,28/11/2023 19:37:34,24.18,23.96,24.28,23.7,23.93,23.48,23.43
175,28/11/2023 19:37:35,24.18,23.97,24.28,23.71,23.92,23.47,23.42
176,28/11/2023 19:37:36,24.18,23.96,24.28,23.71,23.93,23.48,23.43
177,28/11/2023 19:37:37,24.18,23.96,24.29,23.71,23.92,23.48,23.43
178,28/11/2023 19:37:38,24.18,23.96,24.28,23.72,23.92,23.47,23.43
179,28/11/2023 19:37:39,24.17,23.96,24.28,23.71,23.92,23.48,23.43
180,28/11/2023 19:37:40,24.18,23.96,24.28,23.72,23.92,23.48,23.43
181,28/11/2023 19:37:41,24.18,23.95,24.28,23.72,23.92,23.47,23.43
182,28/11/2023 19:37:42,24.18,23.96,24.28,23.72,23.92,23.48,23.43
183,28/11/2023 19:37:43,24.17,23.95,24.28,23.72,23.92,23.47,23.43
184,28/11/2023 19:37:44,24.17,23.96,24.28,23.72,23.91,23.47,23.43
185,28/11/2023 19:37:45,24.18,23.95,24.28,23.72,23.92,23.47,23.43
186,28/11/2023 19:37:46,24.17,23.96,24.28,23.71,23.92,23.47,23.43
187,28/11/2023 19:37:47,24.17,23.95,24.28,23.71,23.91,23.47,23.43
188,28/11/2023 19:37:48,24.17,23.95,24.27,23.71,23.91,23.48,23.43
189,28/11/2023 19:37:49,24.17,23.95,24.27,23.7,23.91,23.48,23.44
190,28/11/2023 19:37:50,24.17,23.95,24.27,23.7,23.91,23.48,23.44
191,28/11/2023 19:37:51,24.17,23.95,24.27,23.7,23.91,23.48,23.44
192,28/11/2023 19:37:52,24.17,23.95,24.27,23.69,23.91,23.48,23.44
193,28/11/2023 19:37:53,24.17,23.95,24.27,23.69,23.91,23.48,23.44
194,28/11/2023 19:37:54,24.17,23.95,24.27,23.69,23.91,23.47,23.44
195,28/11/2023 19:37:55,24.17,23.95,24.26,23.68,23.91,23.48,23.44
196,28/11/2023 19:37:56,24.16,23.95,24.26,23.67,23.91,23.48,23.44
197,28/11/2023 19:37:57,24.16,23.95,24.27,23.67,23.91,23.48,23.44
198,28/11/2023 19:37:58,24.16,23.95,24.26,23.68,23.91,23.48,23.44
